Condition,ParticipantID,Order.x,time,Word,BkgdKeys,promptBkgdKeys,typedWord,Keys,accuracyScore,No.Errors,RTs,id.x,firstPress,wholeWordTime,IKIs,typedCorrect,ratePerf,imageryQ,VI,KI,PHQ9,tStyle
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,b,1,0,0.4512,16,0.4512,1.4938,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,i,1,0,0.6654,16,0.4512,1.4938,0.2142,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,n,1,0,0.836,16,0.4512,1.4938,0.1706,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,d,1,0,1.0007,16,0.4512,1.4938,0.1647,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,e,1,0,1.1952,16,0.4512,1.4938,0.1945,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,r,1,0,1.3728,16,0.4512,1.4938,0.1776,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,binder,NA,NA,binder,return,na,0,1.4938,16,0.4512,1.4938,0.121,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,b,1,0,1.3635,2,1.3635,2.8949,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,r,1,0,1.5775,2,1.3635,2.8949,0.214,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,a,1,0,1.8596,2,1.3635,2.8949,0.2821,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,z,1,0,2.3644,2,1.3635,2.8949,0.5048,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,e,1,0,2.532,2,1.3635,2.8949,0.1676,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,n,1,0,2.6353,2,1.3635,2.8949,0.1033,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,brazen,NA,NA,brazen,return,na,0,2.8949,2,1.3635,2.8949,0.2596,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,c,1,0,0.2942,4,0.2942,1.7958,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,o,1,0,0.4436,4,0.2942,1.7958,0.1494,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,e,1,0,0.6591,4,0.2942,1.7958,0.2155,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,r,1,0,1.1299,4,0.2942,1.7958,0.4708,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,c,1,0,1.3703,4,0.2942,1.7958,0.2404,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,e,1,0,1.636,4,0.2942,1.7958,0.2657,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,coerce,NA,NA,coerce,return,na,0,1.7958,4,0.2942,1.7958,0.1598,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,c,1,0,0.9439,24,0.9439,2.3908,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,o,1,0,1.0581,24,0.9439,2.3908,0.1142,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,n,1,0,1.3055,24,0.9439,2.3908,0.2474,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,v,1,0,1.5813,24,0.9439,2.3908,0.2758,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,o,1,0,1.7446,24,0.9439,2.3908,0.1633,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,y,1,0,2.0712,24,0.9439,2.3908,0.3266,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,convoy,NA,NA,convoy,return,na,0,2.3908,24,0.9439,2.3908,0.3196,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,c,1,1,0.7976,15,0.7976,3.1008,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,r,1,1,0.9837,15,0.7976,3.1008,0.1861,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,i,1,1,1.1366,15,0.7976,3.1008,0.1529,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,t,1,1,1.2792,15,0.7976,3.1008,0.1426,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,c,1,1,1.9688,15,0.7976,3.1008,0.6896,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,backspace,0,1,2.5311,15,0.7976,3.1008,0.5623,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,i,0,1,2.7503,15,0.7976,3.1008,0.2192,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,c,0,1,2.8651,15,0.7976,3.1008,0.1148,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,critic,NA,NA,critic,return,na,1,3.1008,15,0.7976,3.1008,0.2357,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,d,1,0,1.0347,5,1.0347,2.6584,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,e,1,0,1.2295,5,1.0347,2.6584,0.1948,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,d,1,0,1.9975,5,1.0347,2.6584,0.768,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,u,1,0,2.1373,5,1.0347,2.6584,0.1398,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,c,1,0,2.2294,5,1.0347,2.6584,0.0921,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,t,1,0,2.4682,5,1.0347,2.6584,0.2388,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,deduct,NA,NA,deduct,return,na,0,2.6584,5,1.0347,2.6584,0.1902,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,f,1,0,0.3824,25,0.3824,1.8226,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,o,1,0,0.4948,25,0.3824,1.8226,0.1124,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,d,1,0,0.6383,25,0.3824,1.8226,0.1435,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,d,1,0,0.7753,25,0.3824,1.8226,0.137,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,e,1,0,0.9602,25,0.3824,1.8226,0.1849,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,r,1,0,1.4081,25,0.3824,1.8226,0.4479,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,fodder,NA,NA,fodder,return,na,0,1.8226,25,0.3824,1.8226,0.4145,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,g,1,0,0.4876,26,0.4876,1.4586,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,o,1,0,0.5942,26,0.4876,1.4586,0.1066,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,b,1,0,0.7598,26,0.4876,1.4586,0.1656,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,l,1,0,0.9512,26,0.4876,1.4586,0.1914,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,e,1,0,1.0602,26,0.4876,1.4586,0.109,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,t,1,0,1.3239,26,0.4876,1.4586,0.2637,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,goblet,NA,NA,goblet,return,na,0,1.4586,26,0.4876,1.4586,0.1347,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,i,1,0,1.1998,19,1.1998,2.3049,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,m,1,0,1.4194,19,1.1998,2.3049,0.2196,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,p,1,0,1.6225,19,1.1998,2.3049,0.2031,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,o,1,0,1.8046,19,1.1998,2.3049,0.1821,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,s,1,0,1.9312,19,1.1998,2.3049,0.1266,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,e,1,0,2.133,19,1.1998,2.3049,0.2018,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,impose,NA,NA,impose,return,na,0,2.3049,19,1.1998,2.3049,0.1719,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,infirm,NA,NA,infirm,i,1,2,0.8837,17,0.8837,4.7728,0,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,infirm,NA,NA,infirm,n,1,2,1.0699,17,0.8837,4.7728,0.1862,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,infirm,NA,NA,infirm,f,1,2,1.2008,17,0.8837,4.7728,0.1309,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,infirm,NA,NA,infirm,r,0,2,1.6663,17,0.8837,4.7728,0.4655,1,5,NA,3,3,3,HP
AOMIgen,52,1 = AOMIspec,4,infirm,NA,NA,infirm,i,0,2,1.8877,17,0.8837,4.7728,0.2214,1,5,NA,3,3,3,HP
